ID,TagID,TAG_TYPE,TAG_NUM,CRUISE,VESSEL,HAUL,CAPTURE_TIME,REL_TIME_LOCAL,REL_TIME_UTC,REL_LATDD,REL_LONGDD,REL_REGION,REL_LENGTH
1723,766_conv,floy,137604,202101_PCT,420,64,,3/25/2021,3/26/2021,54.97083333,-159.2719444,WGOA,68
1724,767_conv,floy,137606,202101_PCT,420,64,,3/25/2021,3/26/2021,54.97083333,-159.2719444,WGOA,52
1725,768_conv,floy,137608,202101_PCT,420,64,,3/25/2021,3/26/2021,54.97083333,-159.2719444,WGOA,68
1726,769_conv,floy,137610,202101_PCT,420,64,,3/25/2021,3/26/2021,54.97083333,-159.2719444,WGOA,54
1727,770_conv,floy,137612,202101_PCT,420,64,,3/25/2021,3/26/2021,54.97083333,-159.2719444,WGOA,69
1728,771_conv,floy,137614,202101_PCT,420,64,,3/25/2021,3/26/2021,54.97083333,-159.2719444,WGOA,85
1729,772_conv,floy,137616,202101_PCT,420,64,,3/25/2021,3/26/2021,54.97083333,-159.2719444,WGOA,49
1730,773_conv,floy,137618,202101_PCT,420,64,,3/25/2021,3/26/2021,54.97083333,-159.2719444,WGOA,73
1731,774_conv,floy,137620,202101_PCT,420,64,,3/25/2021,3/26/2021,54.97083333,-159.2719444,WGOA,80
1732,775_conv,floy,137622,202101_PCT,420,64,,3/25/2021,3/26/2021,54.97083333,-159.2719444,WGOA,45
1733,776_conv,floy,137624,202101_PCT,420,64,,3/25/2021,3/26/2021,54.97083333,-159.2719444,WGOA,59
1734,777_conv,floy,137626,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,62
1735,778_conv,floy,137627,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,88
1736,779_conv,floy,137628,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,77
1737,780_conv,floy,137629,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,82
1738,781_conv,floy,137630,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,61
1739,782_conv,floy,137631,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,59
1740,783_conv,floy,137632,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,64
1741,784_conv,floy,137640,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,79
1742,785_conv,floy,137642,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,64
1743,786_conv,floy,137644,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,76
1744,787_conv,floy,137646,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,86
1745,788_conv,floy,137648,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,71
1746,789_conv,floy,137650,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,62
1747,790_conv,floy,137652,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,63
1748,791_conv,floy,137654,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,73
1749,792_conv,floy,137656,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,78
1750,793_conv,floy,137658,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,50
1751,794_conv,floy,137660,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,57
1752,795_conv,floy,137662,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,69
1753,796_conv,floy,137664,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,74
1754,797_conv,floy,137666,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,66
1755,798_conv,floy,137668,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,66
1756,799_conv,floy,137670,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,72
1757,800_conv,floy,137672,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,66
1758,801_conv,floy,137674,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,57
1759,802_conv,floy,137676,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,70
1760,803_conv,floy,137678,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,79
1761,804_conv,floy,137682,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,77
1762,805_conv,floy,137684,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,52
1763,806_conv,floy,137686,202101_PCT,420,66,,3/26/2021,3/26/2021,54.87555556,-160.1097222,WGOA,46
1764,807_conv,floy,137689,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,83
1765,808_conv,floy,137691,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,83
1766,809_conv,floy,137693,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,71
1767,810_conv,floy,137695,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,86
1768,811_conv,floy,137697,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,78
1769,812_conv,floy,137700,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,67
1770,813_conv,floy,137702,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,77
1771,814_conv,floy,137704,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,77
1772,815_conv,floy,137706,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,66
1773,816_conv,floy,137708,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,74
1774,817_conv,floy,137710,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,75
1775,818_conv,floy,137712,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,69
1776,819_conv,floy,137714,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,73
1777,820_conv,floy,137716,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,77
1778,821_conv,floy,137718,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,90
1779,822_conv,floy,137720,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,79
1780,823_conv,floy,137722,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,83
1781,824_conv,floy,137724,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,69
1782,825_conv,floy,137726,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,54
1783,826_conv,floy,137728,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,74
1784,827_conv,floy,137730,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,71
1785,828_conv,floy,137732,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,73
1786,829_conv,floy,137734,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,74
1787,830_conv,floy,137736,202101_PCT,420,67,,3/26/2021,3/26/2021,54.87694444,-160.1230556,WGOA,69
1788,831_conv,floy,137738,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,63
1789,832_conv,floy,137740,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,64
1790,833_conv,floy,137742,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,65
1791,834_conv,floy,137744,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,84
1792,835_conv,floy,137746,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,51
1793,836_conv,floy,137748,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,46
1794,837_conv,floy,137750,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,71
1795,838_conv,floy,137752,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,76
1796,839_conv,floy,137754,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,92
1797,840_conv,floy,137756,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,85
1798,841_conv,floy,137758,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,89
1799,842_conv,floy,137760,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,88
1800,843_conv,floy,137762,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,77
1801,844_conv,floy,137764,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,75
1802,845_conv,floy,137766,202101_PCT,420,68,,3/26/2021,3/26/2021,54.87805556,-160.1241667,WGOA,76
